API,LATERAL_LENGTH_BLEND,PROP_PER_FOOT,WATER_PER_FOOT,GOR_30,GOR_60,GOR_90
05123426660000,9511,819.4149,1181.79,3521.103466525535,3442.53914154862,3688.65834267393
05123391270000,4164,299.5872,406.64099999999996,3275.553749237959,3139.262662728366,3392.27253842958
49021238470000,8923,1156.289,722.3918,1944.700882043782,1522.765946475532,1359.879945635759
05123390050000,9500,878.6231,545.4709,1923.232323232323,1676.031896872288,1695.1658524042168
35051240260000,10245,2522.232,2399.166,17178.930219929403,16087.346488202014,16740.3008709422
05123391550000,4659,855.341,1234.67,2853.454660882446,3098.470195181994,3139.506121944181
05123416480000,7189,679.9012,1054.72,1761.640324647586,1794.285050528516,1810.845588235294
33025024660000,9314,535.4138,1032.427,961.4885555613221,943.7675446455231,940.771410858205
05123416560000,9581,,,2696.56170023367,2628.849456210646,2664.8774519477442
33053065790000,10352,506.8136,552.3275,1154.350513247702,1156.256320366749,1144.359386173667
05123428630000,4872,1091.053,779.5075,3060.0588414324843,3152.983602862455,3335.291927007903
05123370120000,4420,454.7098,803.9694,10661.793757408139,9305.179454115623,9424.387822634017
35011235570000,6895,2511.91,3538.638,1000000.0,1000000.0,1000000.0
35073248650000,3974,102.62200000000001,231.7193,2793.0442249892653,3523.555804823331,3153.063079440101
49021213980000,9714,519.6845,,575.735590487706,569.776202082871,665.652228290323
05123420630000,3956,1104.984,1338.582,2491.640273992781,2799.3923649332924,3230.4995928194594
33053074890000,9951,454.6541,314.1944,1868.232288493662,1994.2494947639161,2183.901698191357
49021211170000,9434,646.8029,,330.741733690795,389.14982320966794,373.942653884526
49021210140000,9624,613.7427,,505.925250683682,605.4290492731241,631.8681318681311
05123400630000,3683,1096.863,854.1015,3300.3558168316827,3282.804805987788,3425.323832328419
33023013240000,10016,253.3633,304.8914,1045.552852122195,1035.9775478460808,1013.7296532200991
05123385830000,4173,884.5271,572.2180000000001,1402.222043313742,1172.929661747553,1240.078074170461
05123417910000,5298,519.8891,736.7017,2737.408610885458,2810.1345548239333,3059.76044305156
05123381280000,4173,832.2614,886.9378,1793.109684419929,1983.3875045142652,2119.5963127781297
05123387270000,7330,584.5084,1058.9089999999999,1074.883948204251,1016.8550465992461,1064.598820815175
05123423000000,5233,322.836,1647.9579999999999,2516.336988263816,2777.942585210592,3056.091329666029
33105037640000,8498,471.0967,454.4883,1322.212955240478,1315.582293523469,1104.899633067127
05123419930000,4219,,,1729.528282622013,1913.952413952413,2095.0041668494227
33061037580000,9313,902.196,599.183,1149.429308610661,1187.261810106105,1217.786021085513
33025026820000,9643,412.9934,509.5392,988.7100344707629,1019.2816312601311,991.86552023959
05123419310000,4184,,,2669.4029121469753,2856.782300504779,2926.5055619485993
33053066370000,9529,380.5681,377.8497,1789.262745829061,1911.792270797728,1940.995175987135
49021241470000,9533,1982.4089999999999,1661.374,539.2812369410781,531.74545717802,611.239060340856
33105033600000,9460,470.8388,289.2267,510.72372931152603,370.93655032691703,495.590724190148
33053062810000,9890,410.3395,308.6854,1079.450268345287,1103.995498030388,1012.450481041312
33105036940000,9761,823.475,582.1083,1057.960136769243,1240.6760505496761,1159.486298812812
33025021880000,8915,464.8037,296.8404,718.673059479072,711.5147674868871,953.286161861513
05123386790000,6618,539.6211,868.7539999999999,2608.1271256010323,2640.020963068006,2693.337543416482
35073251990000,4711,2001.48,1897.9720000000002,3382.917801522452,3023.961144090663,3428.4368585327443
05123385820100,3211,783.5919,603.1414,2756.2471603816443,2855.6092324208257,3014.868246724569
05123428900000,10931,1806.025,2478.072,2860.382522563617,3019.0109387640255,3155.240004597055
05123427700000,4045,,,3307.038717775417,3356.7510665410823,3769.271996426976
49021211180000,9678,639.8415,,418.32370375928497,399.81644285576203,411.042526344507
05123428700000,7236,587.4492,1010.378,1129.689718109916,1129.689718109916,1129.689718109916
05123378110000,5118,,,6543.06321595248,7104.024718745048,7670.148987950376
35051239820000,2895,587.8718,1263.184,1590.2048975512241,1957.5212393803092,3046.976511744127
05123369350000,5689,795.0743,1185.101,5124.247093430452,5167.492054105995,5336.88017611909
33061030350000,10110,1230.891,1022.472,1540.080239144115,1575.6271519921288,1475.647510849434
05123410320000,6935,1027.364,621.6407,6220.405129158149,5668.45329249617,5566.319148146774
05123408870000,5595,535.3403,759.8796,3168.323338536104,3348.1684816848165,3345.354750682212
33053061360000,9476,490.5902,1146.405,2035.712779862545,1360.969992548939,945.9065015771381
05123379490000,6985,765.7161,753.3378,1859.72400056907,1750.490292214159,1927.819330477089
05123374860000,3925,747.9679,578.0642,712.224108658743,675.148859678687,626.529154388784
05123387170000,7106,525.1019,1035.027,1181.818181818181,1206.411458777389,884.2644669416319
33061036620000,9358,247.2389,214.2751,1128.008045399037,1065.191012176241,1064.448851203501
49021213050000,9734,769.5596,507.0027,1074.331944103947,917.6132237167011,725.204334649646
05123383940000,6553,537.0938,839.2053,2407.869684789507,2535.275130648632,2770.3138252756567
05123426510000,9653,681.31,1104.07,1478.042048867602,1185.277916875312,1235.967960421697
49021213420000,8806,1069.125,541.0218,416.135780165446,432.23649168491403,476.96708265091905
33053064530000,6760,905.43,1056.5910000000001,1504.8410310087659,1450.843905542457,1146.267127993105
05123404960000,4219,1097.678,1349.213,1598.544698544698,1618.2714990349562,1590.999540792897
05123379920000,6360,646.9886,1251.473,1276.865456640737,1230.258365825442,1240.239284691507
33025027740000,9819,426.9539,330.4565,908.466120246398,873.71012518988,826.013383585878
05123411090000,6668,1137.26,744.5233,3189.140918021075,3206.151244517254,3426.942161001258
05123379750000,3926,885.7288,711.2657,1867.740726863994,1277.304415182029,1613.751026633814
05123373040000,3903,1237.778,1384.366,3395.99779695245,3317.241379310344,2896.3576577715944
05123389510000,4501,480.2121,816.5842,3070.900280540678,3393.111728070833,3746.414526948878
05123388270000,6916,526.6264,842.5615,3485.346826902804,3620.150078529463,3911.63593500042
05123382850000,7240,532.3926,925.182,2199.5206710605153,2183.576374115189,2218.206844434848
05123399800000,6908,,,3282.666359128128,3545.1819011605157,3475.044326241134
49021211490000,9889,744.1308,511.4798,613.698739111411,613.698739111411,613.698739111411
49021211610000,9734,791.2139,476.7811,696.834103156274,696.834103156274,696.834103156274
05123408150000,9651,279.1724,1825.763,1390.2189482299968,1466.552415255468,1465.9493723674882
33025027400000,9943,1042.8039999999999,806.5469,737.2311827956979,709.871083090241,609.156965780806
05123380470000,6398,,,2584.515077424612,2733.1268187365063,2733.1268187365063
33053059540200,5450,975.5201,765.4939999999999,1169.539806492804,1342.770638064869,1485.629780114722
05123402750000,3152,637.5179,532.5108,1757.4404761904761,1563.8667484161042,1498.148422455932
49021227880000,9662,611.3037,,596.6114601180269,612.7977103138089,658.919925512104
05123395810000,9458,,,2793.1265155949486,2318.886374311456,2111.751624041669
33105039310000,9549,365.6295,225.5479,1789.6650035637908,1960.637921894327,1848.669225248837
05123376310000,3434,1056.1860000000001,763.8755,940.325817494982,1102.181534865601,1213.6053142821331
35049250060000,10866,706.4479,837.9862,3711.7503769864284,3893.369348511158,3973.5963170247333
05123405430000,6427,689.2054,892.6322,8829.037565122018,9803.312465330057,10395.334028018988
33025028220000,9164,370.9736,334.605,1489.4079082155288,1514.62358265609,1471.496394012974
05123371750000,9123,1027.937,782.4273,1913.958865766094,1951.861090414331,1937.5404025768482
05123424510000,8111,530.5457,770.1241,3002.443494196701,3005.288382085605,3240.952439173493
05123424960000,4196,,,4960.12553073657,4960.12553073657,4960.12553073657
49021238700000,9848,1949.944,1429.3370000000002,559.896103896103,511.305928262147,491.880017245981
05123426570000,7778,1105.4769999999999,858.1151,3114.4450345193827,3386.718180492783,3576.561095542748
33053056960000,9493,346.7321,219.8354,1458.169491525423,1458.169491525423,1458.169491525423
33025015190000,8712,977.3719,642.7614,790.309567285235,793.891109287737,797.993935152787
33061037720000,10042,241.2271,162.4619,827.5725069527209,863.2854578096941,837.563832982877
33061031060000,8007,541.3483,1206.517,1293.01459443073,1305.8238063214521,1345.449053564236
05123380750000,10959,,,2144.576242049166,2144.576242049166,2144.576242049166
33053056420000,9828,378.4883,306.4551,2743.479733544089,2812.43366674171,2983.77305626897
05123393160000,9211,472.3449,216.8297,3226.197516262566,3007.365749265913,3217.2409819061877
05123388520000,3704,827.1526,1264.9360000000001,1384.478620321806,1620.468154599891,1722.5375626043399
05123382280000,8745,926.7968,1655.095,3785.863095238095,3842.6102913066743,3881.4263322884008
05123379820100,4475,945.0706,765.6416,1602.775060037356,899.4499231874719,659.26454837558
05123380670000,7527,836.1389,820.3698,1633.470768580188,1133.202967734514,1438.91146663923
05123370140000,4502,740.2815,1092.756,9385.856807511736,9740.786052913289,10049.319542732715
49021222750000,9993,170.3675,257.1757,403.52,412.75112070396796,401.96414297133697
05123423530000,6692,1394.214,881.1429,1433.335630124715,1575.880872483221,1755.700538248246
05123391740000,8992,,,2265.311414199035,2491.8524500331673,2632.7989779939003
05123402560000,9463,1332.21,699.6483,1706.8246832856548,1316.913414087034,1100.372463395838
33105034920100,6712,389.4833,295.8469,817.562968005445,928.469468675654,856.376777803683
33025028370000,9876,988.7006,1106.399,967.793558711742,852.86369931836,895.74424380497
05123412160000,4118,995.1553,679.9053,1473.110151187904,1543.273986152324,1626.85502283105
05123403780000,6382,,,6124.047721719131,6594.377856342157,6865.744780828354
05123425580000,9447,,,2349.1055653710237,1308.85655397299,956.4777555470621
49021210280000,9489,411.3644,,503.51009151309995,482.49153866180603,448.209957113555
35073249600000,4027,381.0174,1766.227,1631.778058007566,1707.886074137684,1914.6589570617832
05123375620000,4090,,,2194.987006454857,2355.918732303412,2348.103715170278
05123405600000,8909,1186.915,1066.578,2873.6343366778137,3035.838585269494,3100.2904720725514
49021214380000,9536,600.3006,371.902,646.510263929618,695.775231257766,733.281932665124
05123404540000,4131,744.7573,489.5162,1266.5444546287802,1348.039215686274,1340.901666122182
49021213030000,7951,892.6453,458.9722,329.849604894213,367.642653886475,423.378804993193
05123381240000,7665,917.7879,1668.369,3251.332706177485,3192.924528301886,3288.780860825868
05123405330000,5089,299.4575,2134.946,2820.8798549479907,3159.1706711300676,3332.551136141421
05123426180000,6264,533.3159,761.8405,2523.859562368648,2599.202998885549,2604.962111953067
49021232520000,9425,1173.45,,632.209867963863,694.1996707659531,690.480427046263
05123426270000,6099,1788.5870000000002,1577.639,2943.917169974115,3256.980202769693,3400.123231509349
49021214290000,9260,812.4664,458.6674,501.437711163827,287.978408214619,395.712942844374
33025024240000,9991,492.9604,569.0628,664.744785484144,729.824883102594,747.098760558932
35017248620000,4945,2374.438,1897.925,8539.518900343643,9068.078175895764,9462.569389373512
49021238750000,9372,1928.471,1650.997,1098.459098119193,818.497109826589,900.8599707934441
05123424560000,8457,788.3975,1158.405,2176.284306826178,2334.650783560432,2424.304637068914
33025023940400,8621,457.6436,744.041,826.1169570467481,835.189463158983,843.138848258302
33105033020000,9948,299.3645,196.4402,1476.1007136124938,1209.788785004414,1120.218767198679
35073251790000,4880,756.9058,915.4479,2613.588110403397,2722.8586230716087,2574.725863060419
49021214510000,8832,977.5837,640.2169,1370.561282932416,1450.005726720879,1521.5539718407779
05123386920000,5132,746.1893,528.4964,1739.5032525133051,1913.7004899356589,2012.7145296073318
33061024220000,9477,349.0725,316.1228,556.806172056647,534.1105472500341,560.552576847488
05123381140000,6657,856.8521,1666.098,3837.835396151413,3822.894269421333,4271.6286542558755
49021214010000,4779,266.3333,,397.645114645734,417.084307829379,471.75111851004
05123425970000,9721,664.4797,1103.072,732.047872340425,483.38220918866,436.698386429458
49021241770000,9752,1987.59,1599.055,577.2438595148819,569.979123173277,530.413699975448
49021238210000,9526,597.705,393.1792,591.260335368209,637.356857682469,712.348811794995
33023012980100,6586,212.495,190.5018,656.457606125436,656.2711864406771,676.787592008412
05123386950000,3927,,,2155.684591433139,1935.321538298548,2050.822933622716
05123388490000,3733,886.1096,1392.828,1416.702663786897,1661.5798922800711,1833.90493048641
05123371210000,4180,,,1787.538741049481,2115.438196555217,2246.6813640414653
05123385440000,7427,,,5864.821371097521,5662.226340785358,4689.4713848842275
33105039140000,9552,1216.095,953.3075,1157.019990701999,1139.263742806112,1327.761366092657
33105037810000,9336,495.1119,651.134,671.362029294573,639.281781993732,796.859810881668
33053059200000,9544,405.4142,760.2438,1648.9416623644809,1629.2179367869571,1692.6625239005732
05123379700000,3851,,,14984.627512810403,15523.319615912207,16180.967238689549
33053043350000,9447,393.7703,428.0065,871.345758274636,843.519168076589,853.940496449738
05123380040000,7139,1235.5339999999999,779.5531,3417.00516986706,3508.2023915406658,3235.605537469994
05123390700000,9359,965.0110000000001,753.6571,2535.0265908674123,2560.153098169028,2778.792646889511
05123425600000,9454,,,2484.590647192817,2750.1902297975953,1985.497294476336
05123394170000,9233,750.2836,599.9589,1732.968881412952,1948.0010452051208,2005.5112494326652
05123384160000,8310,540.0483,921.3203,2175.492070052177,2412.908564335953,2486.710275730727
49021215200000,9768,562.3597,,631.542056074766,635.2688684869439,437.007874015748
05123390260000,9321,1024.351,701.075,2495.580589254766,2323.948190336211,2650.949596983429
05123382350000,5790,790.0028,1261.839,2512.598362610285,2704.486302880585,2931.684022020295
33053053040000,9658,616.518,531.4417,1299.0757855822549,1096.2003647054441,998.2988064206329
05123388640000,4137,1133.403,783.1008,6346.367713004483,6615.051546391752,6933.92599711677
33053059180000,9643,417.5876,874.8676,1565.151569765346,1224.791418355184,1073.5432359512151
05123401280000,9486,,,1737.6868751719712,1571.530520005709,1589.831895522896
33089008360000,11522,240.7927,416.4236,610.485398185986,591.047640550914,575.037737348057
33053062710000,10951,286.4915,236.7364,821.466337680648,830.353992708455,800.6382727236901
05123412600000,5374,946.0211,656.8828,1890.8311910882599,1847.3967684021538,1953.9037516574372
33105026580100,9381,390.3566,377.1217,983.888101983002,1031.175517208504,1058.384708498719
33105033310000,9476,427.4296,729.7508,862.541115275759,903.890160183066,897.927667629769
05123360020000,6623,797.8011,1113.858,2123.86612449171,2194.422793799255,2455.372700871248
33105035400000,9275,362.8658,302.5525,792.9241435562801,455.949039084431,669.750536923839
05123410400000,9898,,,655.0812240272,655.0812240272,655.0812240272
05123390210000,4828,535.4786,2039.868,1576.8769046079972,1727.9191616766461,1848.6103368639
